,output_dim,nodes,activation,regularizer,stacking,dropout,nlayers,closer,optimizer,epochs,batch_size,loss_func,accuracy,loss,val_accuracy,val_loss
110,3,256,relu,,True,True,3,True,adam,13,64,categorical_crossentropy,0.7879208922386169,0.5093590617179871,0.7562289834022522,0.5942820906639099
111,3,256,relu,,True,True,3,True,adam,17,64,sparse_categorical_crossentropy,0.7953914403915405,0.4937092363834381,0.755892276763916,0.5925253629684448
112,3,256,relu,L1,False,False,3,False,adam,16,64,categorical_crossentropy,0.7933501601219177,0.495527446269989,0.7541245818138123,0.5997695922851562
113,3,256,relu,L1,False,False,3,False,adam,21,64,sparse_categorical_crossentropy,0.7983585596084595,0.481992244720459,0.752525269985199,0.5996347069740295
114,3,256,relu,L1,False,False,3,True,adam,15,64,categorical_crossentropy,0.7908880710601807,0.5009138584136963,0.7532828450202942,0.5950764417648315
115,3,256,relu,L1,False,False,3,True,adam,18,64,sparse_categorical_crossentropy,0.7962331771850586,0.490949422121048,0.7547979950904846,0.5926914215087891
116,3,256,relu,L1,False,True,3,False,adam,12,64,categorical_crossentropy,0.7841540575027466,0.5158597230911255,0.7568181753158569,0.5889238119125366
117,3,256,relu,L1,False,True,3,False,adam,17,64,sparse_categorical_crossentropy,0.7937289476394653,0.49476248025894165,0.7560606002807617,0.5965155363082886
118,3,256,relu,L1,False,True,3,True,adam,18,64,categorical_crossentropy,0.7957280874252319,0.4902642071247101,0.7553871870040894,0.6001423001289368
119,3,256,relu,L1,False,True,3,True,adam,14,64,sparse_categorical_crossentropy,0.7901094555854797,0.5046409964561462,0.7562289834022522,0.5936855673789978
120,3,256,relu,L1,True,False,3,False,adam,17,64,categorical_crossentropy,0.7933922410011292,0.4960225224494934,0.7571548819541931,0.59345942735672
121,3,256,relu,L1,True,False,3,False,adam,12,64,sparse_categorical_crossentropy,0.7871001958847046,0.5154967308044434,0.7563973069190979,0.6027770042419434
122,3,256,relu,L1,True,False,3,True,adam,13,64,categorical_crossentropy,0.788615345954895,0.5095844268798828,0.7558080554008484,0.5915629863739014
123,3,256,relu,L1,True,False,3,True,adam,14,64,sparse_categorical_crossentropy,0.7914772629737854,0.505208432674408,0.7564814686775208,0.6007896661758423
124,3,256,relu,L1,True,True,3,False,adam,14,64,categorical_crossentropy,0.790656566619873,0.5041536092758179,0.7583333253860474,0.5898349285125732
125,3,256,relu,L1,True,True,3,False,adam,16,64,sparse_categorical_crossentropy,0.7940866947174072,0.4980277717113495,0.7569023370742798,0.5918975472450256
126,3,256,relu,L1,True,True,3,True,adam,11,64,categorical_crossentropy,0.7849537134170532,0.5200091004371643,0.7524410486221313,0.5964831709861755
127,3,256,relu,L1,True,True,3,True,adam,14,64,sparse_categorical_crossentropy,0.7895833253860474,0.5043163299560547,0.7546296119689941,0.5954422354698181
128,3,256,relu,L2,False,False,3,False,adam,16,64,categorical_crossentropy,0.7920454740524292,0.497909814119339,0.7534511685371399,0.5937798619270325
129,3,256,relu,L2,False,False,3,False,adam,16,64,sparse_categorical_crossentropy,0.7949915528297424,0.4972204864025116,0.7550504803657532,0.5992071628570557
130,3,256,relu,L2,False,False,3,True,adam,18,64,categorical_crossentropy,0.7951388955116272,0.4923538863658905,0.7545454502105713,0.5987934470176697
131,3,256,relu,L2,False,False,3,True,adam,14,64,sparse_categorical_crossentropy,0.791582465171814,0.5024546384811401,0.7537878751754761,0.5926768183708191
132,3,256,relu,L2,False,True,3,False,adam,11,64,categorical_crossentropy,0.7833544015884399,0.5204399228096008,0.7562289834022522,0.5987054109573364
133,3,256,relu,L2,False,True,3,False,adam,12,64,sparse_categorical_crossentropy,0.786868691444397,0.5151061415672302,0.7595959305763245,0.5955119132995605
134,3,256,relu,L2,False,True,3,True,adam,11,64,categorical_crossentropy,0.7835437655448914,0.5200505256652832,0.7539562582969666,0.5907196402549744
135,3,256,relu,L2,False,True,3,True,adam,14,64,sparse_categorical_crossentropy,0.789814829826355,0.5052151679992676,0.752525269985199,0.5930017828941345
136,3,256,relu,L2,True,False,3,False,adam,14,64,categorical_crossentropy,0.7894570827484131,0.505715012550354,0.7553871870040894,0.5940941572189331
137,3,256,relu,L2,True,False,3,False,adam,14,64,sparse_categorical_crossentropy,0.7898989915847778,0.5069839954376221,0.7490741014480591,0.5956674814224243
138,3,256,relu,L2,True,False,3,True,adam,16,64,categorical_crossentropy,0.7928240895271301,0.49619466066360474,0.7536195516586304,0.5972207188606262
139,3,256,relu,L2,True,False,3,True,adam,19,64,sparse_categorical_crossentropy,0.7983375191688538,0.4858941435813904,0.7565656304359436,0.6035467982292175
140,3,256,relu,L2,True,True,3,False,adam,13,64,categorical_crossentropy,0.7868266105651855,0.51035076379776,0.7555555701255798,0.5979190468788147
141,3,256,relu,L2,True,True,3,False,adam,14,64,sparse_categorical_crossentropy,0.7901304960250854,0.5056449770927429,0.7578282952308655,0.6013466119766235
142,3,256,relu,L2,True,True,3,True,adam,12,64,categorical_crossentropy,0.7868897318840027,0.5166390538215637,0.7537878751754761,0.5912384986877441
143,3,256,relu,L2,True,True,3,True,adam,16,64,sparse_categorical_crossentropy,0.7919612526893616,0.49654486775398254,0.7577441334724426,0.5921769738197327
144,3,256,tanh,,False,False,3,False,adam,16,64,categorical_crossentropy,0.7945496439933777,0.49555569887161255,0.7591750621795654,0.5997254252433777
145,3,256,tanh,,False,False,3,False,adam,20,64,sparse_categorical_crossentropy,0.7987794876098633,0.4875759184360504,0.7562289834022522,0.5970503091812134
146,3,256,tanh,,False,False,3,True,adam,16,64,categorical_crossentropy,0.7926136255264282,0.5001630187034607,0.7589225769042969,0.5919867157936096
